category,gauss,random
B,0.3298525537044482,5
A,0.3679606465095475,9
A,0.8103792073061257,9
A,0.7248603118557765,7
A,0.24236703845330387,7
B,0.12368508441565418,6
D,0.7587210911721238,0
A,0.4297850777701838,0
A,0.3212080859691612,9
B,0.5835594148357159,7
A,0.2113697375300324,6
D,0.6886157377095371,8
C,0.9540714019901035,2
B,0.9687701961403451,2
D,0.2948580408724598,0
A,0.7833636396134057,6
A,0.2780158791038976,3
A,0.34724778506907006,5
B,0.2105988343966808,9
B,0.35998484892066296,7
A,0.40858399207788776,6
A,0.8888094231896335,4
B,0.6821873549117027,7
A,0.4938178312154602,2
A,0.3306812088177319,7
A,0.137067278019543,2
A,0.32954148830361873,5
B,0.8030753243540808,6
B,0.2033377734187345,2
D,0.4316907860826481,5
B,0.26810887852644794,0
A,0.05734224747822081,8
A,0.4696276431802401,8
A,0.25453437613639696,7
A,0.8992500159973604,2
A,0.4587932819898194,2
A,0.39814253929600896,0
D,0.21926644431092268,8
B,0.9818421812965807,8
A,0.3478168353216178,6
D,0.40268491387947136,6
B,0.52193056442632,7
A,0.746721659600286,5
B,0.37352232975186905,5
D,0.41567766734705147,0
B,0.06191469717384057,3
C,0.14073296984136774,8
C,0.9156937871334194,7
A,0.3560716961314794,5
A,0.2728522062184121,9
B,0.15290364394586342,9
D,0.048949057383224415,9
A,0.8393375123311868,8
A,0.05004043553182025,3
B,0.2531564554909831,0
D,0.11427740411934373,9
B,0.12879253189437112,4
C,0.7812238837312138,1
A,0.6172436541359404,7
A,0.34162003203069824,3
C,0.8062196304739198,5
A,0.4101120762470144,9
D,0.02719431765869529,7
D,0.5631706802960219,1
B,0.8339682242833327,8
A,0.17454774405630358,1
A,0.9725697710914019,4
A,0.048470534476416804,4
A,0.9940257698309859,3
B,0.07448722781114514,3
A,0.0008377679115469938,0
A,0.476660858854566,7
C,0.06593601783761172,9
A,0.1316138354111206,2
A,0.4098640494233097,6
B,0.791268483350457,9
C,0.8921675603087005,5
A,0.5365704653154305,9
C,0.3251189072160491,9
A,0.7964665996337986,4
B,0.5150308774118327,9
A,0.2837230980445403,4
B,0.514424405492759,6
A,0.6195403543830443,6
B,0.6154025162928106,5
C,0.8524744842575797,1
A,0.4117758997145491,8
B,0.07918871138933259,8
A,0.09822961406627406,6
B,0.7088456116350468,8
A,0.34321174170774227,0
A,0.17696348508273707,8
D,0.6069965047625923,4
B,0.9894947305483252,5
B,0.44080645817431896,7
B,0.14987609251773115,7
B,0.4782845326362184,7
D,0.2659167564150112,0
A,0.19665902856496575,2
A,0.38671485151838736,9
D,0.14800619377938817,6
D,0.6047007708121621,1
A,0.6760163300525753,6
A,0.4787620472938696,4
A,0.7765459481377457,0
A,0.55447885164813,1
C,0.23833327826825657,5
A,0.5468487875115029,6
B,0.39098504326671746,5
A,0.08607772900318311,2
A,0.9819024730694498,5
A,0.028064356677967917,7
A,0.0017210859717546878,9
C,0.962728984986662,6
A,0.24035490020988037,7
C,0.5080466763624596,7
A,0.7222471886604841,3
A,0.7526891211336919,3
B,0.41479640182879063,5
B,0.810163498766012,0
C,0.6513933846509804,8
D,0.14091783308303274,3
C,0.9856771398093481,4
A,0.3015944976087399,1
A,0.2760907697861025,0
A,0.6958760238529869,4
A,0.6608518647325716,6
A,0.14157468440476773,4
D,0.6902375792952661,7
B,0.28913880057956287,5
B,0.9699979558835191,8
B,0.8280070481524524,9
A,0.5208582417347452,1
A,0.6316703426039877,9
A,0.5541202912538655,4
C,0.7410134933175364,3
C,0.02665408969110017,5
D,0.3854431093313512,2
A,0.6625454931164309,0
C,0.3900196399831153,7
D,0.11813746335156339,6
C,0.33511570219490705,4
B,0.26232477275368005,1
A,0.7266713227906323,1
B,0.08243597275525061,3
A,0.06226135766000607,1
B,0.4693760896426543,0
A,0.9361171914656395,4
A,0.05898724293947488,5
D,0.6669475896674826,7
B,0.8443813711081523,4
D,0.6655845073875664,7
D,0.8920638247112108,2
B,0.027610067923617754,4
A,0.49747886045948786,8
A,0.14748200092385122,1
D,0.16944974691791437,5
B,0.4033055841438453,4
B,0.06684020777026944,3
D,0.8144471813755852,6
A,0.5877538683740938,4
A,0.1479593575323208,1
A,0.7241242233199623,2
A,0.15009341728125825,2
C,0.5972365951199423,4
A,0.5323521511885952,3
B,0.9212449963390554,4
B,0.09924107379702973,7
C,0.09247212032056351,4
A,0.31827601218365553,5
A,0.5042020749527328,0
C,0.8832112850452973,3
B,0.2919843007149098,7
A,0.9912100777384063,1
C,0.16540693787200567,0
A,0.037828220972290216,0
A,0.7358691967896456,0
A,0.6578781951974154,0
A,0.6718771159510628,4
A,0.9791623675333515,4
A,0.949203497310939,9
A,0.2689031925813681,6
D,0.15411220426171945,7
A,0.950821364974962,9
D,0.8128871121106925,2
B,0.22627561254269557,8
A,0.5142903713574836,9
A,0.45571881225456157,0
C,0.8117995633775937,6
A,0.7940676713104858,9
A,0.529777995267867,8
D,0.5944060616404492,9
A,0.010866037863315414,5
A,0.6140171546927999,6
C,0.31653642121142933,0
A,0.9607895005215789,5
A,0.055825181710657645,1
B,0.8195875464011407,2
A,0.4918199030787085,2
A,0.1631405690629777,1
A,0.2997618647025537,8
C,0.44943566383279343,9
A,0.8322721363266102,4
C,0.9810121839713578,2
B,0.748153646271663,4
B,0.09709308811526551,4
D,0.7795883774212978,8
A,0.9965733047349413,8
A,0.7116699256383882,9
A,0.89193478646674,9
A,0.9126329984160743,9
A,0.8517403848758079,3
D,0.47866393473471736,2
C,0.22151173779465583,8
A,0.5738600101339167,7
A,0.5823361464710167,3
B,0.1930823581088551,0
B,0.614083922125185,9
A,0.4363355516721502,4
A,0.09373798323562532,3
B,0.10639040729900606,2
B,0.2659275903139444,5
A,0.6246891196423059,0
B,0.535959550473363,0
A,0.7027786249318694,8
A,0.19932239864221457,2
B,0.42445610009545,3
C,0.8671503870482338,7
B,0.5551773997277752,1
D,0.6136455958121521,0
D,0.7973657857478239,1
A,0.16784397415318575,5
A,0.4242220749120096,4
B,0.9001121615540372,7
A,0.3625505435071964,1
B,0.6043225211705809,7
A,0.3327077350063353,5
A,0.22944778585704273,1
B,0.6410375783034484,1
A,0.9306101406968359,9
A,0.7950050494401227,2
A,0.38149786869554836,1
C,0.4443779329428642,2
A,0.7664324518322988,7
C,0.3334098802498463,8
C,0.09874906579071452,9
C,0.8341528190723876,8
A,0.6672066842174562,2
A,0.7349843249333265,2
B,0.1703295307935695,8
B,0.17281706282916942,3
C,0.5955464189153958,5
A,0.6188710216972547,5
C,0.43851216255374004,5
A,0.3791814214189103,9
A,0.5922725552460734,0
D,0.4123021761818909,6
A,0.5978682399514774,5
A,0.5428376826848271,8
A,0.24785772033483544,9
A,0.4278267462390033,2
D,0.5831394580996812,6
B,0.3813081711457317,9
C,0.7968247248324156,6
B,0.3908815701526761,3
B,0.3657444821561321,2
D,0.8391755635588609,8
B,0.1674057768242112,4
B,0.6891903023375944,3
A,0.7088772435714709,6
A,0.06069156552891597,2
B,0.5640002057607731,0
B,0.36571850457963173,0
C,0.8376473305938782,7
A,0.9346686916196264,0
A,0.47807885038579745,8
C,0.49028071361382863,4
A,0.16183109130481643,7
D,0.9538068958354902,3
C,0.04758882567231548,2
D,0.21542062305959608,1
A,0.6813279745344498,4
A,0.5372354406843243,5
A,0.9509001627507735,3
A,0.16805795907554788,2
B,0.4979252060880166,5
C,0.481688735440821,7
C,0.3595804259398607,6
B,0.7337766280268267,9
A,0.3908903371221869,6
C,0.6814956842481286,4
B,0.5376113941072448,7
B,0.30999945508365434,2
B,0.9315079959770518,3
A,0.5284780673171864,8
D,0.46963808001740326,8
A,0.49641662438910117,2
A,0.6404852414075692,1
A,0.5222899858526493,3
B,0.7080863332677896,4
A,0.09750948914358992,7
B,0.1368815495038903,5
D,0.38151001178824817,2
A,0.6300310565689485,6
C,0.8403700835485217,8
A,0.11607807028773165,2
B,0.34720323947337217,0
B,0.4464490462566081,5
A,0.8074650645183284,7
B,0.7179891041312788,9
C,0.181654819535908,5
A,0.6854283169310741,6
C,0.1808110438352606,9
B,0.26531498349421034,8
A,0.6606256942380333,3
B,0.9248518524073979,8
D,0.974885290158247,5
B,0.6279600373643627,3
D,0.11482810594124881,2
A,0.29385960280851675,7
B,0.06646697454616024,2
A,0.08990083836241503,9
D,0.23691893517546425,5
D,0.35180638479849013,6
A,0.6948922342669126,1
A,0.08919642264392413,9
A,0.1203428128306715,4
A,0.31007901668116866,3
A,0.19739433489839897,7
A,0.21203692699689625,2
A,0.5281991002199579,6
B,0.7460293632133251,0
D,0.35248832068118885,7
A,0.6120550611870441,8
B,0.7935535290353487,8
B,0.18777913199040752,7
A,0.7682523796018436,4
A,0.7485779116601846,8
A,0.6438117838822711,2
A,0.9986026755305284,3
B,0.10176804048019938,0
D,0.9119295177242582,7
A,0.5177358001304205,8
A,0.8467670924785234,8
D,0.9316507394572394,3
D,0.4642533491411963,6
A,0.3323430405809793,6
A,0.8278411185485037,0
A,0.6430048957332507,4
B,0.5858882440558485,0
A,0.9637657871885033,3
B,0.5082536117199207,0
A,0.7176405969422216,1
A,0.2571057274296099,7
A,0.7718988857963276,2
C,0.1389466419321982,3
B,0.02075203937491188,6
A,0.32013886405242375,7
B,0.39911105065019403,3
A,0.6571125568241877,4
D,0.4625142857618535,9
D,0.4717970624401502,2
B,0.5767226975778434,5
B,0.24058123135735232,9
A,0.9829410650970203,6
B,0.37633071846458976,4
B,0.49334319784370617,7
B,0.6945167841724239,3
B,0.7964151172786873,8
A,0.18979303606805986,2
A,0.9577306321983144,3
B,0.11283177906098674,8
A,0.44758704681275574,3
A,0.27118854856973074,6
B,0.05217391180513742,8
B,0.4646413575711892,1
B,0.1525343021662855,4
D,0.39604340923977766,4
A,0.6501371537050595,7
A,0.9794806129761132,9
C,0.8092840901922989,3
D,0.09854257466751992,4
A,0.3097131414138664,9
B,0.528731568321461,0
A,0.19841293456906206,7
A,0.003769710671754134,2
C,0.1931047083799844,3
D,0.4333376332498442,6
A,0.005117795460336305,6
B,0.9965685346449709,3
A,0.08022751590611266,6
A,0.7831611574231376,4
B,0.5090397303178481,5
B,0.0522457590985993,2
A,0.04772079532103857,9
D,0.3308287576135087,6
A,0.40075094628547303,7
B,0.92828408511606,5
A,0.28504912947067473,2
A,0.9790686423664814,1
B,0.32186249391704547,6
A,0.1519434880147955,7
B,0.4182687840557111,3
A,0.4055850603665726,8
A,0.14521674786618133,6
A,0.774753352619846,3
D,0.6546629403770887,8
D,0.8793613916435423,2
A,0.469871705521825,8
A,0.0874804800882053,1
C,0.37283805412010806,5
B,0.02230861610257151,0
A,0.8143028133641832,3
D,0.42495066363866363,1
A,0.9798323941035929,1
A,0.27169318527798614,1
A,0.2158759498121221,6
D,0.10420415318965826,0
B,0.19005412512550401,6
A,0.6930388957037509,4
B,0.9400261185176364,2
A,0.32081987253646116,5
A,0.14729028327751426,9
A,0.9022146501313323,4
A,0.20118667908688148,1
A,0.6418278607449478,4
A,0.21456380911885475,2
B,0.4433943606193701,1
A,0.3725511144570832,0
A,0.722518689237345,2
B,0.5439150768528107,2
C,0.6985763851535185,7
A,0.6887242442110266,4
A,0.12256389845202742,0
B,0.5583660696157337,6
B,0.489498479996034,9
C,0.11526341198487955,8
A,0.41123523199929923,8
A,0.7260142402491307,7
A,0.9972361157566936,0
A,0.5820036203804516,3
B,0.24876179096734008,8
A,0.9119572333428826,7
A,0.00711753617825972,7
A,0.4365207675168027,3
A,0.08886647818802718,3
B,0.25883572926483067,2
A,0.08126709761357553,2
C,0.6187695835214442,3
B,0.6078339102639891,9
C,0.08256693483501387,2
D,0.8772423553716228,5
A,0.9713589244365726,6
A,0.26802189584078984,0
A,0.7831076152798296,7
B,0.05871097764221034,4
B,0.1096080133600641,5
A,0.9693286101688349,5
B,0.03352517447888759,4
B,0.2807768544004754,5
B,0.1100520363157903,6
A,0.31673633320669603,3
A,0.07118571761342529,3
C,0.4150543504920218,0
C,0.535081190925484,7
B,0.7792739055902592,1
A,0.3558793345913055,2
A,0.5574778875767777,2
B,0.7748618800815511,4
A,0.3505437415285889,1
D,0.4320600584295128,1
A,0.15746128128557013,6
B,0.37334207527710606,5
A,0.4403242945246618,4
A,0.3837360673435799,2
D,0.330268709627597,3
B,0.12154236634282967,6
A,0.7880833609964242,4
B,0.4525503023493139,9
B,0.5824219018068477,7
C,0.9924602813444456,3
A,0.09736072532125195,4
B,0.43004048664753036,3
C,0.6926014741223271,5
D,0.9537260239868004,1
B,0.8310397515798373,7
A,0.5317161562390167,5
B,0.5530827319047531,4
A,0.5437848933720049,1
A,0.7295985432095909,8
A,0.6214169628448087,3
C,0.29402606408035126,1
A,0.6822857431872328,6
B,0.20453442351334528,6
A,0.6907943485098599,6
A,0.944533960324043,6
D,0.05393667935708113,2
D,0.5442168018895525,6
B,0.27377197546229315,8
C,0.8372509453744399,2
B,0.13405867166759022,6
C,0.7964058074025447,7
A,0.20464172408920833,0
D,0.3442737996693169,1
A,0.7525948711372451,4
A,0.22206599016565176,6
B,0.13028304864328943,4
A,0.0926878081569451,2
D,0.5596001035911029,5
A,0.11100680943919006,8
A,0.904108057017056,2
A,0.23850065922136932,1
B,0.610895266062241,2
B,0.9554093045919455,9
B,0.5239117392287148,1
C,0.18650341658248715,3
A,0.7575806827605285,9
A,0.0985339316431274,4
B,0.48462058496952,0
A,0.002397988035988674,7
C,0.8394782201762367,0
A,0.6416591404575428,6
C,0.5622529132682068,6
A,0.8166709139623097,9
D,0.030443249597324695,0
A,0.44265178713015574,7
B,0.3608938110929578,3
C,0.629215377153698,5
D,0.4528126598656924,0
A,0.5036419505384243,2
C,0.40483156765469175,4
B,0.043950922397512526,6
B,0.11070540035879262,7
C,0.7406332933159667,3
A,0.049123921069601506,1
B,0.23823136236623244,5
B,0.5766955203385558,2
A,0.2200185278700737,0
B,0.35045189190663995,9
A,0.7966635342944193,5
A,0.6898708879958261,5
A,0.8195572061375352,8
A,0.05722547818401813,6
A,0.9214939729032514,9
B,0.3007119013968128,3
D,0.82060533560083,9
B,0.45120353865920027,6
A,0.2706117785123433,6
A,0.9641445990341387,0
A,0.9260203792857737,7
B,0.8865983579826582,2
A,0.20074322443900272,7
D,0.12815962980436146,4
A,0.3575309308919066,7
A,0.30142645129601264,4
D,0.9021949195613578,0
B,0.8537376069198962,8
A,0.20141160138246872,5
C,0.004351199948202877,7
A,0.6618623707206073,2
A,0.3133307799648263,2
A,0.9746954524334428,9
D,0.45466041194388984,8
B,0.39284011470729074,9
A,0.25595685503295507,6
B,0.7672179374614022,1
B,0.1437197818881163,8
A,0.804014796538628,6
C,0.3911374015893696,0
C,0.8829842935124633,5
A,0.33124633539502535,4
A,0.9780288336011227,4
A,0.05897241719375157,0
B,0.8960374340973883,5
A,0.014064946190950889,7
A,0.7269494728708482,3
B,0.9326324324776785,5
A,0.570476294243292,1
B,0.5691283625742601,8
B,0.9747169109031986,9
A,0.1703103426014626,2
A,0.19380139203488245,3
D,0.4504087463212154,3
A,0.5600260242677543,3
A,0.05991190282335257,8
B,0.9378520564936976,7
A,0.2883217568561929,4
A,0.4954378521870806,9
A,0.43869962290582154,4
B,0.6318427900833393,6
B,0.37771247138113384,1
A,0.4550129008329249,7
A,0.669902915833254,2
A,0.04798110690377344,0
A,0.3016357759901843,9
B,0.5215851329535317,0
A,0.8925256199287701,2
A,0.7682116000475383,6
B,0.6902521852637812,0
A,0.04093286455651646,8
A,0.892579378539355,6
A,0.42048189986492257,6
D,0.33669674110305503,9
A,0.11401229019996273,8
A,0.16632393217656505,9
A,0.4466579727622365,1
B,0.2917697913429129,4
A,0.2794831380724615,4
A,0.44501481323426206,6
A,0.5942845679096257,6
B,0.763473694979986,6
B,0.6428664066490998,5
A,0.36003570792337714,6
A,0.5419745433916139,2
B,0.7812610290610182,2
C,0.41884362124192065,2
A,0.5375179768670966,4
B,0.07035007620965505,4
A,0.9475899850125095,5
B,0.01944553715924302,8
C,0.8333647342242277,7
B,0.40763159121508274,4
A,0.5189145169591812,9
A,0.3322044674876632,8
A,0.4778463236929489,4
B,0.08568726167772167,0
A,0.30022569737126825,9
B,0.6885282655893747,2
B,0.5459565746355816,4
B,0.6738086272388033,0
C,0.9183705180002965,4
D,0.7611971031640551,7
A,0.40740637204974595,3
A,0.8453459788780094,8
A,0.09902753745863335,4
B,0.17677104653328868,5
B,0.5291185861764717,6
A,0.22818031796397176,5
A,0.7162869520183637,2
A,0.8480613735559602,2
D,0.2623596911938604,0
D,0.578324035514292,2
C,0.5825781705270466,1
D,0.8280215707755079,9
A,0.6605837444483128,5
B,0.6527509677926621,1
A,0.37566584718112506,2
C,0.47834204955223414,6
A,0.9429965242724031,8
A,0.6493600262079299,3
B,0.6525008036682726,5
D,0.23753073222570698,8
A,0.13094312888830162,1
B,0.3972420293693606,2
A,0.1630051457523395,9
A,0.14350838646515518,3
D,0.9045625598665071,2
B,0.08945565194097638,5
A,0.6778127215947125,0
D,0.2177900044894161,7
B,0.43456546845457866,7
A,0.1778334320185282,4
C,0.0319533868664148,7
A,0.38618422397803454,2
B,0.6497812895743853,9
A,0.09122741171706061,7
D,0.7492864117317607,3
A,0.9882214629177161,9
A,0.7108705136141366,6
A,0.6833098455848065,9
B,0.21150698613912944,6
B,0.8998505613643145,8
A,0.499397715776696,5
A,0.9525196208183568,2
C,0.13150042755949876,5
A,0.8649231440174744,5
A,0.16960868809527807,4
C,0.5176329822122794,1
B,0.6870088567610291,0
C,0.6305163708538383,6
A,0.21234916797137648,3
A,0.67111810484665,8
B,0.3670883251261593,9
B,0.36168024826313616,1
D,0.8250983766681389,0
B,0.32348876445425956,5
A,0.5031852930604229,8
D,0.0739160084905729,9
A,0.7636577631028032,2
B,0.8595547948052892,5
C,0.7539153028884554,8
A,0.735711604377312,0
A,0.4334602564749691,6
A,0.8503437612316898,9
C,0.3288830639340431,2
D,0.8209393247267853,7
B,0.2977546895883856,1
B,0.48193242668530323,9
A,0.44814940925620206,9
B,0.9769102149619773,5
C,0.4514604816954845,1
C,0.7434522517269566,6
B,0.6431406238244856,9
B,0.15485822864214782,3
A,0.9233622327827831,8
A,0.7767391494409944,5
B,0.050178136733970646,5
A,0.4862890613068964,1
A,0.023223971611445515,5
A,0.5080371094561802,0
A,0.9021305508334106,4
D,0.505958708777016,9
B,0.19673562121703558,8
C,0.6093990273548063,3
A,0.5822188744988948,9
B,0.404850163534891,3
A,0.9900683657708141,2
B,0.30836173626428265,5
A,0.13447596595379496,9
A,0.26936715362773433,4
A,0.9705331471562838,9
A,0.05452653526599682,2
A,0.9288176020538753,0
B,0.5110028709236366,9
A,0.6944051547360816,6
B,0.9755728457039172,7
B,0.7806681239654628,2
A,0.08904406796107234,4
B,0.47937001700989623,4
B,0.21069514510522003,4
A,0.0347023079796992,0
C,0.4385193910012066,0
A,0.2856647680594179,1
A,0.031448429362881725,3
B,0.9259314683639969,6
B,0.029908054642663773,0
A,0.835347030633267,9
A,0.5804700474504253,1
A,0.9062444038437244,3
D,0.8975576020259434,9
A,0.28455445130541335,1
D,0.24588870992683443,9
A,0.7899163679255191,6
A,0.38438413515962244,8
B,0.14709661617133207,5
A,0.1626069005277948,4
A,0.058652298285847615,7
B,0.5590336448368467,4
A,0.2305973308890219,8
A,0.2015663349515897,4
A,0.24998615341979213,8
B,0.4248450653728659,0
A,0.0889517894171924,0
A,0.568246379990537,6
A,0.2100355398944702,0
D,0.5693586115902567,8
A,0.03778571583230583,4
D,0.6735630401733576,8
A,0.8288279807768647,2
B,0.11425776088638795,9
A,0.2528129651255465,7
A,0.4387023860872249,9
A,0.7447050135978515,9
D,0.8257736836594698,4
C,0.7750228007108877,3
C,0.4624003937546529,1
B,0.738517912560074,1
A,0.058479201602711806,3
A,0.24889464374486348,8
A,0.2424516086127423,6
